# contains logged_avg rows from train_pytorch logging and per-step tqdm_step rows from tqdm output
# gtdual zero-init v3 two-stage run; stage2 initializes from stage1 step 5000
exp	config	source_job_id	job_state	row_type	timestamp	step	total_steps	display_step	loss	lr	grad_norm	interval_time_s	action_loss	action_loss_raw	aux_loss	aux_gt_loss	aux_pi3x_loss	aux_xy_loss	aux_z_loss	aux_scale_mean	aux_gt_frac	aux_pi3x_frac	pytorch_weight_path_override
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3283	5000	3283	0.3190	9.67e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3284	5000	3284	0.3084	9.66e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3285	5000	3285	0.3409	9.65e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3286	5000	3286	0.3130	9.65e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3287	5000	3287	0.3287	9.64e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3288	5000	3288	0.3023	9.63e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3289	5000	3289	0.3180	9.62e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3290	5000	3290	0.2907	9.62e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3291	5000	3291	0.2790	9.61e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3292	5000	3292	0.2987	9.60e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3293	5000	3293	0.3132	9.59e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3294	5000	3294	0.3005	9.59e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3295	5000	3295	0.3242	9.58e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3296	5000	3296	0.3099	9.57e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3297	5000	3297	0.2641	9.56e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3298	5000	3298	0.2314	9.56e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3299	5000	3299	0.3061	9.55e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3300	5000	3300	0.3389	9.54e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3301	5000	3301	0.3208	9.54e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3302	5000	3302	0.3407	9.53e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3303	5000	3303	0.2940	9.52e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3304	5000	3304	0.3250	9.51e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3305	5000	3305	0.2897	9.51e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3306	5000	3306	0.2758	9.50e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3307	5000	3307	0.2885	9.49e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3308	5000	3308	0.3677	9.48e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3309	5000	3309	0.3311	9.48e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3310	5000	3310	0.3044	9.47e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3311	5000	3311	0.2930	9.46e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3312	5000	3312	0.3133	9.46e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3313	5000	3313	0.3148	9.45e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3314	5000	3314	0.3310	9.44e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3315	5000	3315	0.3534	9.43e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3316	5000	3316	0.3027	9.43e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3317	5000	3317	0.3130	9.42e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3318	5000	3318	0.3314	9.41e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3319	5000	3319	0.3032	9.40e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3320	5000	3320	0.3165	9.40e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3321	5000	3321	0.3236	9.39e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3322	5000	3322	0.3237	9.38e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3323	5000	3323	0.3758	9.38e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3324	5000	3324	0.3381	9.37e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3325	5000	3325	0.3122	9.36e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3326	5000	3326	0.3660	9.35e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3327	5000	3327	0.3408	9.35e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3328	5000	3328	0.3444	9.34e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3329	5000	3329	0.2801	9.33e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3330	5000	3330	0.3758	9.33e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3331	5000	3331	0.3054	9.32e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3332	5000	3332	0.3426	9.31e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3333	5000	3333	0.3036	9.30e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3334	5000	3334	0.3234	9.30e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3335	5000	3335	0.3177	9.29e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3336	5000	3336	0.3561	9.28e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3337	5000	3337	0.3191	9.27e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3338	5000	3338	0.3260	9.27e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3339	5000	3339	0.3624	9.26e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3340	5000	3340	0.3903	9.25e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3341	5000	3341	0.2887	9.25e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3342	5000	3342	0.3469	9.24e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3343	5000	3343	0.2954	9.23e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3344	5000	3344	0.3284	9.22e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3345	5000	3345	0.3396	9.22e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3346	5000	3346	0.2949	9.21e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3347	5000	3347	0.3108	9.20e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3348	5000	3348	0.2580	9.20e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3349	5000	3349	0.3210	9.19e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3350	5000	3350	0.3256	9.18e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3351	5000	3351	0.3594	9.17e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3352	5000	3352	0.3436	9.17e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3353	5000	3353	0.3175	9.16e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3354	5000	3354	0.3556	9.15e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3355	5000	3355	0.3291	9.15e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3356	5000	3356	0.3287	9.14e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3357	5000	3357	0.2687	9.13e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3358	5000	3358	0.3218	9.12e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3359	5000	3359	0.2905	9.12e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3360	5000	3360	0.2832	9.11e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3361	5000	3361	0.3163	9.10e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3362	5000	3362	0.2859	9.10e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3363	5000	3363	0.3319	9.09e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3364	5000	3364	0.3131	9.08e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3365	5000	3365	0.2519	9.07e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3366	5000	3366	0.3124	9.07e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3367	5000	3367	0.2997	9.06e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3368	5000	3368	0.3725	9.05e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3369	5000	3369	0.2935	9.05e-06													<none>
pi0_libero_object_cam_v3_prope_ray_view_distill_fullres_stage1_gtdual_zeroinit_v3_l40s_4gpu_b32_5k	pi0_libero_cam_pytorch_prope_ray_view_distill_fullres_stage1_gtdual	8258893	COMPLETED	tqdm_step		3370	5000	3370	0.3209	9.04e-06													<none>
